x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
8.1348,15.399,8.3061,16.733,12.365,10.847,6.0528,13.339,4.3918,6.9599,-0.59616
14.196,12.607,5.7777,9.7852,7.6968,13.483,13.062,7.1672,3.7873,9.7666,1.6985
9.6129,12.625,6.3206,9.1779,8.2626,10.916,9.9109,8.0626,13.189,9.0938,0.48801
8.5943,8.3258,12.103,5.84,5.7184,3.0588,15.483,9.4082,10.274,12.15,2.1083
16.468,10.841,9.9047,11.73,10.572,8.9873,9.7565,3.0636,11.587,11.994,1.6349
13.91,11.445,5.8048,9.8572,12.009,15.33,-0.37011,12.721,3.241,2.2986,2.1657
13.41,12.221,6.9202,14.254,8.4275,10.707,15.441,10.207,8.1185,5.6697,2.1884
11.611,12.291,11.598,7.2819,14.779,18.367,10.927,10.426,8.115,15.496,3.1245
6.1359,7.1208,10.625,7.8164,9.3272,11.273,8.8034,11.452,11.573,7.9987,2.6538
5.1511,19.372,11.307,7.7353,12.489,9.0435,6.2245,14.391,8.5433,19.451,3.4576
9.2866,7.5627,12.483,14.871,16.187,7.6438,8.1616,9.8228,6.9437,14.115,2.0968
5.962,8.864,8.0046,6.9934,10.072,11.145,16.975,9.9577,10.968,22.175,1.1817
13.463,7.0118,7.6425,13.332,16.789,8.0504,10.872,8.7901,13.358,9.865,2.3106
6.4798,19.342,15.222,10.095,13.255,7.0927,13.899,5.7851,9.9499,8.6395,2.1178
4.9586,5.85,3.2719,10.084,16.808,11.966,10.821,8.5581,10.972,5.5184,2.0896
2.1339,10.487,9.58,11.094,5.9417,15.526,8.6418,8.8668,10.854,12.721,2.2699
6.4157,12.629,12.155,15.888,15.446,14.031,4.4618,7.8567,14.777,9.8707,1.961
16.375,11.009,13.815,8.5694,10.701,12.117,8.3519,13.634,4.7633,13.637,1.6383
1.6667,7.095,11.238,16.49,14.37,13.805,7.9318,6.0949,11.492,10.905,-0.072506
6.866,12.613,9.0033,9.2416,1.3035,6.779,12.9,7.0297,13.618,6.8363,1.542
15.912,6.078,11.075,15.063,7.4751,13.422,11.049,7.0522,6.0444,8.2025,1.6959
7.0982,10.362,11.711,10.938,13.49,6.4623,8.8153,11.364,10.9,8.9703,2.0299
12.609,12.139,9.3764,15.313,12.311,6.7081,4.9545,14.32,8.6068,11.611,1.6102
14.177,9.4304,12.195,9.5955,11.76,11.489,4.8399,7.5079,7.2903,10.5,2.0568
14.275,11.804,7.0885,17.626,10.404,8.4062,6.4086,15.089,14.509,11.683,1.4396
8.4091,11.014,10.607,5.7764,5.3525,13.52,12.866,7.8326,10.614,13.46,1.4514
15.399,8.3765,6.827,6.2711,11.259,12.55,14.104,6.2947,10.252,13.525,1.6713
8.868,7.2631,14.42,14.664,12.243,12.211,8.8933,9.2175,6.5384,8.7303,4.0837
9.8236,10.817,12.288,11.306,10.402,7.073,6.4688,12.919,10.851,11.534,1.0763
6.131,4.8015,10.111,15.128,5.1372,19.276,8.4336,7.512,10.936,12.853,2.5997
12.02,12.61,8.2349,9.4052,3.5302,11.492,13.493,12.941,8.6374,10.237,3.2087
17.221,14.114,12.281,14.483,12.037,15.08,18.69,9.0584,12.314,6.1301,3.9109
11.212,15.174,13.477,7.5515,11.01,7.51,12.987,13.368,2.9026,19.598,1.686
9.5551,6.8261,9.6185,8.8076,11.949,7.4674,9.888,7.9737,8.292,5.6826,1.6098
7.9361,10.227,11.364,15,13.247,16.265,12.331,2.5811,14.414,9.3539,2.8722
9.4194,8.6931,13.15,11.528,3.6692,16.344,6.932,9.5421,8.2435,9.4893,4.2201
6.2191,6.2262,11.663,7.4313,4.4719,5.6865,10.535,11.567,12.471,11.131,1.6337
10.666,15.089,8.1233,10.34,9.8503,9.5111,8.5501,2.4482,8.9076,10.908,1.051
14.258,9.155,12.584,10.633,2.7176,10.086,12.6,7.1198,10.814,9.8995,3.4367
14.607,15.347,7.5259,17.958,8.9534,12.922,10.103,13.165,12.683,12.386,3.186
4.3087,15.559,7.5073,13.262,16.581,11.378,16.805,9.7385,11.001,9.4286,0.38451
14.102,12.636,12.926,8.1402,11.195,10.909,15.221,8.9121,14.178,10.802,2.0106
10.384,8.5841,10.327,11.685,10.213,13.255,12.717,6.3937,14.198,12.931,0.70244
9.765,5.7525,13.531,5.8917,13.172,9.5082,10.633,5.9463,10.299,10.349,1.8594
3.5658,11.937,12.67,8.2037,10.542,9.8271,13.437,7.7336,10.14,11.87,3.9473
8.0833,16.645,12.381,13.443,9.9889,11.231,5.9005,11.555,14.367,11.688,0.46534
8.095,9.4067,10.452,10.345,7.6634,14.097,11.621,8.3156,12.249,7.0324,1.4106
4.9538,10.8,9.6782,6.0023,11.072,9.2931,-0.779,14.345,17.085,16.627,2.1236
0.44503,10.257,6.517,13.112,10.466,8.4989,9.3533,10.165,5.8863,19.617,2.462
9.9398,11.55,2.2217,8.1786,15.228,4.6828,11.109,8.2142,11.73,10.554,1.3389
18.231,8.7699,13.2,6.868,13.351,7.5875,5.0967,7.3549,9.5634,13.957,1.4636
13.608,-0.583,12.795,15.933,6.6112,8.7987,9.8176,17.196,15.313,9.9236,1.1176
6.1275,9.9186,5.169,11.811,3.3449,13.431,6.2785,7.4949,3.675,12.139,1.3645
13.2,16.008,12.841,9.0812,7.1679,6.6787,-0.41438,8.3579,14.047,16.884,4.1486
9.0134,9.4062,6.5949,12.388,8.5903,12.84,17.983,9.8595,10.456,13.084,1.7449
14.149,14.232,11.61,16.106,12.484,6.7934,17.821,12.368,6.7797,10.558,0.12772
11.469,5.3273,5.7152,7.8833,14.53,8.2771,11.358,4.3828,16.669,13.953,2.3922
11.286,6.0593,9.158,11.485,7.5991,6.9607,9.8004,6.7177,8.5693,10.351,1.601
8.9134,11.793,5.65,7.9883,10.586,9.474,11.114,6.2196,3.7193,4.809,1.1137
6.4552,4.5219,11.298,8.6397,6.8379,8.2602,7.9678,11.398,2.3901,8.0308,1.1065
12.386,8.09,7.2987,5.7514,13.515,11.938,12.155,14.131,11.671,9.9328,1.3315
14.387,11.725,12.916,5.4126,4.0429,8.9556,8.1896,4.4385,13.472,2.8049,1.6696
8.1332,8.954,7.5973,8.4067,8.1479,11.974,14.942,10.066,18.363,10.377,2.9791
9.8085,9.1694,13.84,7.5889,9.4535,9.7593,12.011,11.786,8.095,11.756,1.8596
9.0492,6.9787,18.834,6.7564,13.387,11.235,12.288,6.0852,11.735,10.402,0.6518
8.8432,13.792,11.795,11.18,9.2849,5.2678,5.7602,9.9925,16.463,16.529,0.74263
11.916,10.122,11.029,7.5679,8.9187,9.5161,7.3545,8.4276,8.3679,17.545,1.2071
14.493,13.303,14.598,9.05,10.324,10.138,11.329,12.414,8.9666,5.6905,3.7463
12.751,10.244,11.191,15.775,5.2697,3.0847,11.787,8.2,7.5812,6.6637,2.532
13.282,5.2745,8.1437,11.199,4.1624,7.7482,9.101,11.027,9.2948,9.6448,4.116
9.0475,14.221,12.982,9.0499,13.061,9.7513,8.3151,11.265,12.631,3.7939,2.9796
7.697,6.7944,8.6437,7.6013,14.071,10.071,8.7831,9.3334,9.2763,3.1106,3.464
10.558,10.553,13.909,8.7785,9.2537,9.8252,9.1278,14.672,13.986,10.073,1.1793
3.4022,9.7888,13.795,14.456,6.7017,13.669,7.4688,13.768,11.14,5.995,2.1905
14.129,10.393,2.4935,4.3968,12.749,-3.5867,14.398,7.8816,9.541,9.6323,1.6218
4.9549,4.3186,7.2784,12.028,7.7942,13.428,5.9051,11.085,7.8202,5.9004,1.7013
10.564,10.043,7.6849,18.031,14.493,4.5924,9.7694,11.2,7.1018,5.4667,1.9283
11.447,6.0901,3.7037,15.127,16.305,8.8834,4.8088,10.103,8.7415,6.7314,1.5764
14.954,14.498,5.0852,6.7546,8.186,7.657,10.069,7.0753,3.4594,5.5577,3.0057
9.6615,20.833,12.634,21.127,7.2388,11.987,8.1178,8.6975,11.342,13.675,3.8388
9.7189,9.4393,9.6212,5.5591,15.705,6.1554,9.9462,13.44,9.588,8.0906,4.1314
11.831,12.126,9.5083,17.837,9.5323,10.968,9.2582,7.7835,6.1551,4.9649,1.9621
6.6196,15.807,12.466,6.8208,9.034,8.4574,8.7326,10.815,8.6482,16.481,0.89634
10.042,11.891,8.5737,12.982,7.4223,10.16,3.0307,5.7671,10.33,10.946,0.95918
17.418,10.435,7.8199,6.6722,7.652,10.179,9.8327,13.63,2.3652,9.8996,1.8705
12.439,14.067,10.223,6.205,7.3557,9.8494,10.854,9.6138,5.851,14.348,2.5572
14.141,6.3059,6.5602,8.9701,12.063,6.0011,13.004,6.6221,3.4635,11.753,2.4731
10.999,11.996,6.1201,12.979,21.628,7.0515,8.7739,6.7136,5.1835,9.9261,1.3141
11.491,9.1417,10.648,6.3884,3.3492,20.37,7.784,14.075,7.5048,0.97219,1.522
10.552,13.603,2.7506,13.369,12.36,7.7722,5.7703,14.63,6.5675,9.449,2.7505
13.403,11.362,7.4602,10.569,13.053,5.6639,13.716,8.111,13.753,5.5056,3.0228
0.87611,11.538,9.9373,7.7826,11.694,9.4374,10.908,13.079,9.7205,13.605,0.74807
6.3641,18.29,6.6046,9.8548,13.489,12.851,13.751,2.7893,6.4052,12.161,1.4592
11.879,3.2066,12.768,13.25,13.611,14.625,10.79,10.791,9.219,9.7137,2.899
3.3399,7.4863,11.416,15.02,11.497,7.0285,8.3698,2.7666,11.958,3.0091,3.2289
14.437,9.3964,9.7169,19.369,5.1924,7.7519,7.1913,14.248,8.6476,5.9805,1.7754
16.98,9.8302,11.721,17.482,10.92,11.118,11.01,13.414,9.5656,14.295,2.1935
6.6638,13.674,11.602,9.7664,11.536,12.299,10.525,12.665,7.3065,12.035,1.4234
15.383,13.178,7.2136,6.4552,14.332,4.4449,8.6589,17.683,7.6785,9.439,3.2609
15.094,12.225,6.377,8.4369,13.182,8.343,10.069,10.785,12.342,13.031,0.91966
11.863,13.969,8.839,8.9392,9.5064,6.9408,21.188,3.8684,1.1203,8.1407,1.421
10.753,9.7533,7.4145,12.522,9.0837,7.6708,16.407,8.5508,6.1597,6.0784,0.73626
9.9804,10.337,6.9456,14.383,10.186,3.7224,10.236,7.361,5.3504,11.977,2.7415
13.241,9.0817,18.26,11.174,12.842,6.3124,8.8794,9.8078,8.8977,12.202,2.9755
10.341,3.9134,12.779,7.1514,12.793,6.4747,8.9106,15.628,11.632,7.1565,1.6468
6.5267,15.264,9.0658,11.457,13.319,11.771,10.416,8.3429,6.6215,9.1155,2.8622
9.4133,5.0159,11.531,14.652,11.428,12.468,7.1176,10.195,10.795,4.3504,1.6507
10.068,2.8097,6.99,13.79,15.044,14.449,14.535,5.1315,10.05,5.1964,1.3109
11.928,9.5088,6.6434,12.787,15.319,16.053,10.104,5.3227,8.9622,11.521,3.3038
9.7115,11.782,8.5616,15.619,6.3703,8.9339,4.4615,9.2022,3.0827,3.78,1.9099
9.9112,11.37,16.329,9.7058,14.648,7.1121,4.341,10.246,6.3006,3.2425,2.9384
13.626,10.741,9.9647,7.8894,10.415,10.013,12.163,12.729,11.187,4.4407,2.8416
8.9554,10.629,10.341,5.4082,9.5226,11.073,7.8802,13.746,5.7947,9.3652,2.1438
14.991,10.505,13.207,10.834,12.708,13.756,8.7248,7.7965,6.4557,13.518,1.1478
